UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
4444,Wilkins,S,Jesse,other,Social Media Specialist,Marketing,03/09/2005,,123392
4445,Sanders,G,Zachary,male,Research Scientist,Research & Development,01/09/2008,,236132
4446,Mcmahon,NA,Kyle,male,Warehouse Manager,Logistics,24/03/2005,,131522
4447,Allen,C,Kenneth,male,Manufacturing Technician,Production,27/03/2006,,210193
4448,Williams,K,Trevor,male,Sales Manager,Sales,06/11/2009,25/01/2010,121786
4449,Walker,J,Paul,male,Sales Representative,Sales,11/06/2009,22/01/2010,102448
4450,Martinez,G,Joshua,female,Marketing Coordinator,Marketing,27/03/2011,24/09/2011,100266
4451,Jones,U,Jeffrey,male,Network Engineer,IT,24/09/2008,,246477
4452,Shaw,W,Dana,male,Call Center Supervisor,Customer Service,30/11/2005,22/02/2007,60122
4453,Harris,E,Brandi,male,Sales Representative,Sales,03/03/2005,05/02/2009,55079
4454,Bell,NA,Chad,male,Research Scientist,Research & Development,03/03/2011,27/04/2011,77456
4455,Edwards,NA,Brittany,male,Supply Chain Manager,Procurement,06/11/2010,21/02/2011,192652
4456,Barton,Q,Emily,female,Benefits Coordinator,Human Resources,19/06/2007,08/01/2008,70569
4457,Stone,W,Brandon,female,Call Center Supervisor,Customer Service,07/04/2006,02/01/2007,88664
4458,Nolan,Q,Deborah,other,Financial Analyst,Finance,15/07/2008,,157884
4459,Casey,NA,Lindsay,male,HR Manager,Human Resources,01/08/2009,26/11/2011,50287
4460,Chang,L,Megan,female,Systems Administrator,IT,09/12/2007,,64413
4461,Cruz,S,Andrew,female,Transportation Supervisor,Logistics,05/11/2010,25/03/2011,75750
4462,Simpson,J,Dustin,female,Director of Operations,Operations,04/02/2006,,224975
4463,Marshall,X,NA,female,Production Manager,Production,25/12/2007,,162984
4464,Miller,U,Robin,male,Transportation Supervisor,Logistics,14/05/2011,,153775
4465,Meadows,NA,Stacey,male,Controller,Finance,28/06/2007,,117528
4466,Wheeler,U,Roger,other,Supply Chain Manager,Procurement,02/12/2006,19/12/2006,112212
4467,Zuniga,U,Patrick,other,HR Assistant,Human Resources,11/08/2007,,232299
4468,Austin,D,Eric,female,Call Center Supervisor,Customer Service,28/05/2009,,160500
4469,Williams,T,Tammy,female,Paralegal,Legal,23/02/2011,27/08/2011,116459
4470,Anderson,J,Matthew,other,Accountant,Finance,04/12/2009,,192235
4471,Smith,I,NA,male,IT Manager,IT,04/10/2011,,119163
4472,Johnson,Z,Stephanie,male,Sales Representative,Sales,30/09/2009,25/04/2011,248813
4473,Smith,B,David,other,Social Media Specialist,Marketing,18/08/2007,,67044
4474,Morris,S,Sara,other,Warehouse Manager,Logistics,04/12/2010,,242047
4475,Mejia,NA,Kara,female,Warehouse Manager,Logistics,12/01/2007,11/07/2008,218191
4476,Church,U,Ashley,male,Customer Service Representative,Customer Service,26/03/2011,20/07/2011,97637
4477,NA,T,Joseph,female,HR Assistant,Human Resources,26/03/2011,,132408
4478,Sexton,Z,Sabrina,other,Transportation Supervisor,Logistics,20/08/2009,,157164
4479,Fleming,G,Karen,female,Product Developer,Research & Development,13/09/2010,15/07/2011,146065
4480,Rocha,Q,Regina,female,Operations Manager,Operations,01/09/2009,16/09/2009,221901
4481,Houston,N,Derek,female,Corporate Counsel,Legal,05/10/2008,,86147
4482,Norris,C,Patricia,other,HR Assistant,Human Resources,04/07/2007,,222541
4483,NA,R,Barbara,other,Paralegal,Legal,09/06/2007,,123148
4484,Skinner,O,Paul,other,Account Executive,Sales,22/10/2010,,236354
4485,Bishop,G,Carmen,male,Plant Supervisor,Production,27/06/2010,15/02/2011,96388
4486,Blackburn,Z,Tricia,female,Customer Experience Manager,Customer Service,24/06/2010,,45414
4487,Gibbs,M,Mark,other,Marketing Director,Marketing,11/01/2009,,196679
4488,Adams,NA,Cynthia,other,Warehouse Manager,Logistics,17/01/2010,,195065
4489,Nelson,M,NA,female,Manufacturing Technician,Production,18/02/2010,,233381
4490,May,T,Andrew,female,Brand Manager,Marketing,04/07/2006,,226155
4491,Neal,H,NA,female,Director of Operations,Operations,21/12/2005,,204696
4492,Taylor,F,Carlos,female,Marketing Coordinator,Marketing,16/08/2010,,102248
4493,Khan,S,Rebecca,male,Research Scientist,Research & Development,08/12/2006,,70463
4494,Simmons,K,Melinda,male,Call Center Supervisor,Customer Service,07/06/2005,,159496
4495,Solomon,P,Janet,male,Manufacturing Technician,Production,15/10/2007,,234539
4496,Chapman,F,John,male,Quality Control Specialist,Production,24/07/2007,,82787
4497,Alexander,NA,Donna,male,Regional Sales Director,Sales,01/01/2010,,247611
4498,Davis,H,Herbert,other,Sales Representative,Sales,20/04/2011,,183096
4499,Lopez,NA,Stephanie,male,Paralegal,Legal,10/11/2006,11/12/2007,218027
4500,Parsons,H,Amy,male,Recruitment Specialist,Human Resources,18/03/2011,23/07/2011,71202
4501,Hill,K,Lance,male,HR Assistant,Human Resources,16/12/2009,,48640
4502,Calhoun,Y,Sherri,female,Recruitment Specialist,Human Resources,07/03/2008,,228675
4503,Odonnell,R,John,female,Transportation Supervisor,Logistics,07/06/2006,,239887
4504,NA,G,Tina,male,Accountant,Finance,09/10/2010,,242235
4505,Cross,NA,Kelly,male,Supply Chain Manager,Procurement,26/03/2007,17/09/2009,212578
4506,Lara,L,Joshua,male,Corporate Counsel,Legal,29/03/2006,04/06/2007,215241
4507,Butler,M,Jimmy,other,Customer Experience Manager,Customer Service,04/10/2011,,117004
4508,Phillips,C,Dylan,female,Buyer,Procurement,22/09/2005,,210300
4509,Lawrence,I,John,male,Financial Analyst,Finance,15/08/2010,18/12/2011,236624
4510,Carr,V,Crystal,male,Transportation Supervisor,Logistics,20/10/2009,,43038
4511,Wilson,W,Hannah,female,Compliance Officer,Legal,03/11/2011,,57536
4512,Rogers,F,Jacob,female,Quality Inspector,Quality Assurance,03/05/2009,,68363
4513,Harris,P,Robert,male,Contract Negotiator,Procurement,30/10/2006,,217094
4514,Ortiz,K,Heather,male,Marketing Coordinator,Marketing,26/10/2011,,39191
4515,Blanchard,J,NA,female,Customer Service Representative,Customer Service,07/12/2011,,243497
4516,Chandler,T,Shannon,other,Account Executive,Sales,14/07/2009,,207629
4517,Whitney,F,Jeffrey,female,Marketing Director,Marketing,17/11/2011,,154787
4518,Jones,M,Sara,male,Financial Analyst,Finance,06/08/2006,,209160
4519,Johnson,N,April,female,Controller,Finance,09/07/2010,,80862
4520,Lyons,U,Michael,other,IT Manager,IT,14/05/2008,,170361
4521,Collins,R,Lindsay,female,Supply Chain Analyst,Logistics,10/04/2005,27/12/2007,192579
4522,Scott,Y,Danny,male,IT Support Specialist,IT,11/09/2008,,119165
4523,NA,P,Peter,female,Transportation Supervisor,Logistics,09/03/2008,,79614
4524,Ballard,T,Matthew,female,Operations Analyst,Operations,08/12/2010,,99013
4525,Wright,S,Travis,female,Compliance Auditor,Quality Assurance,11/11/2010,,207731
4526,Williamson,NA,George,female,Contract Negotiator,Procurement,08/03/2006,,160147
4527,Morales,T,Tiffany,female,Paralegal,Legal,29/09/2006,,249981
4528,Carter,B,Matthew,other,Procurement Specialist,Procurement,19/03/2007,,244148
4529,NA,V,Christopher,male,Innovation Manager,Research & Development,28/09/2009,,97240
4530,Ortiz,NA,Rebecca,male,Benefits Coordinator,Human Resources,06/05/2005,08/06/2010,223349
4531,Murray,Z,Alan,female,Regional Sales Director,Sales,30/10/2009,24/01/2010,68448
4532,Martinez,Q,Angela,other,Supply Chain Analyst,Logistics,23/12/2007,,235452
4533,NA,N,Keith,other,Operations Manager,Operations,11/12/2007,,74513
4534,Rodriguez,C,Brandy,male,QA Manager,Quality Assurance,26/10/2009,10/10/2010,71652
4535,Elliott,Q,NA,male,QA Manager,Quality Assurance,04/03/2010,,123485
4536,Bennett,Y,NA,female,Brand Manager,Marketing,14/05/2007,,222834
4537,Acevedo,NA,Kristine,male,Quality Control Specialist,Production,30/01/2006,,152172
4538,Perez,X,Renee,other,HR Manager,Human Resources,17/10/2011,,133375
4539,Pitts,U,Danielle,female,Buyer,Procurement,13/12/2006,,48426
4540,NA,NA,Leon,male,Product Developer,Research & Development,28/06/2006,,46203
4541,Ali,H,Jeffrey,other,Systems Administrator,IT,12/02/2009,06/04/2011,43858
4542,Griffin,A,Emily,male,Plant Supervisor,Production,07/04/2010,,175047
4543,Torres,W,Cassandra,male,Warehouse Manager,Logistics,12/01/2005,,225890
4544,Hall,K,Robert,female,Director of Operations,Operations,11/02/2006,12/09/2007,202883
4545,Carroll,G,Gary,male,Supply Chain Manager,Procurement,21/09/2008,,185401
4546,Hull,G,Jeffrey,male,Benefits Coordinator,Human Resources,30/08/2005,,174393
4547,Jones,M,Alexandra,male,Sales Manager,Sales,21/12/2007,05/02/2011,230282
4548,Jordan,J,Kaitlyn,other,Marketing Coordinator,Marketing,15/07/2011,,66340
4549,Martinez,F,Regina,male,Support Specialist,Customer Service,09/11/2005,,234939
4550,Murray,L,Jessica,male,Recruitment Specialist,Human Resources,17/10/2005,,195174
4551,Booker,D,Amber,female,Compliance Auditor,Quality Assurance,04/07/2006,,124729
4552,Wheeler,V,James,male,Systems Administrator,IT,09/10/2008,,118446
4553,Baker,Y,Stacey,other,Compliance Officer,Legal,07/08/2008,09/04/2011,179314
4554,Compton,E,Jill,male,Buyer,Procurement,20/11/2009,,229054
4555,Garcia,NA,Marc,other,Contract Negotiator,Procurement,07/04/2008,01/11/2009,220814
4556,Allen,NA,Valerie,female,Logistics Coordinator,Logistics,07/12/2010,23/12/2011,108819
4557,Griffin,X,Madison,male,Network Engineer,IT,20/09/2008,,131979
4558,Hester,U,Dustin,female,Compliance Auditor,Quality Assurance,10/11/2010,08/03/2011,90915
4559,Vasquez,J,Jennifer,female,Support Specialist,Customer Service,30/11/2007,,151977
4560,Thomas,L,Michelle,female,Corporate Counsel,Legal,18/08/2006,18/03/2010,199988
4561,Jenkins,Z,Marisa,male,Production Manager,Production,09/05/2005,27/01/2006,194924
4562,Brown,NA,Meghan,male,QA Manager,Quality Assurance,04/02/2008,,242087
4563,Jenkins,N,Kelly,male,Corporate Counsel,Legal,16/03/2007,04/12/2008,249260
4564,Mack,K,Charles,other,Compliance Officer,Legal,07/05/2005,,99666
4565,NA,U,Eddie,male,Quality Control Specialist,Production,06/10/2007,,67967
4566,Chan,L,Larry,female,Systems Administrator,IT,30/12/2006,,48635
4567,Johnson,Z,Alicia,other,Procurement Specialist,Procurement,24/09/2009,,217487
4568,Rodriguez,NA,Christopher,male,Innovation Manager,Research & Development,10/04/2010,,36793
4569,Hernandez,NA,Karen,female,Lab Technician,Research & Development,11/04/2005,,171625
4570,Brown,NA,James,other,Logistics Coordinator,Logistics,01/09/2009,,117588
4571,King,O,Susan,other,Production Manager,Production,14/03/2011,29/03/2011,187095
4572,Martinez,O,Whitney,female,Marketing Director,Marketing,26/10/2009,,181419
4573,Hamilton,G,Jennifer,other,Regional Sales Director,Sales,23/09/2006,,215615
4574,Buck,Q,Jeffery,female,Recruitment Specialist,Human Resources,14/06/2008,,123611
4575,Torres,R,Christopher,female,HR Manager,Human Resources,03/12/2009,17/06/2010,147615
4576,Bowman,T,Tara,male,Sales Manager,Sales,11/01/2008,,229046
4577,Becker,X,Richard,other,Benefits Coordinator,Human Resources,21/06/2008,25/09/2009,232734
4578,Reid,Y,Barbara,female,Paralegal,Legal,09/02/2010,,173709
4579,Adams,NA,NA,other,Procurement Specialist,Procurement,26/06/2010,24/10/2011,138575
4580,Davidson,NA,Kevin,female,Customer Service Representative,Customer Service,02/05/2009,,122001
4581,Jones,NA,Adrian,male,Research Scientist,Research & Development,23/01/2010,14/02/2010,171177
4582,Le,T,Meredith,female,Lab Technician,Research & Development,22/09/2011,,208646
4583,Reese,S,Tamara,other,Manufacturing Technician,Production,13/09/2010,,43166
4584,Parker,NA,David,female,Transportation Supervisor,Logistics,05/11/2007,27/06/2008,98436
4585,Cox,S,David,male,Sales Representative,Sales,20/06/2005,15/10/2011,120575
4586,Hobbs,L,Douglas,male,IT Support Specialist,IT,24/03/2008,,46039
4587,Evans,M,Leah,female,Compliance Officer,Legal,22/11/2007,,98462
4588,Sparks,Q,Nancy,female,Benefits Coordinator,Human Resources,28/06/2010,23/02/2011,111001
4589,Cooper,V,Mike,other,Marketing Director,Marketing,03/10/2009,,168227
4590,Campbell,O,NA,female,Accountant,Finance,07/02/2005,20/10/2009,192080
4591,Perkins,V,Lynn,other,Financial Analyst,Finance,06/11/2009,,117795
4592,Rivera,Q,Valerie,female,Compliance Auditor,Quality Assurance,11/04/2006,,181415
4593,Jackson,Q,Michael,male,Director of Operations,Operations,25/11/2005,,87748
4594,Sullivan,B,Edward,female,Finance Director,Finance,31/05/2010,10/09/2010,238033
4595,Myers,T,Katherine,female,Innovation Manager,Research & Development,20/08/2007,,162010
4596,Walton,L,Kim,female,HR Assistant,Human Resources,09/06/2006,,170377
4597,Bennett,W,Evelyn,other,Contract Negotiator,Procurement,21/04/2007,,195510
4598,Klein,K,Joel,other,Sales Manager,Sales,30/11/2006,,201341
4599,Martinez,C,Matthew,male,Research Scientist,Research & Development,18/04/2011,,39209
4600,Santiago,Y,Rebecca,male,Customer Experience Manager,Customer Service,13/02/2006,,104921
4601,Hanson,L,Jay,male,Paralegal,Legal,18/04/2007,19/04/2007,198111
4602,Jackson,W,Christopher,female,Buyer,Procurement,01/02/2011,,226135
4603,Banks,U,Samuel,female,HR Assistant,Human Resources,11/01/2011,02/08/2011,58302
4604,Tran,NA,Elizabeth,female,Compliance Officer,Legal,28/08/2006,,178646
4605,Simpson,Y,Nicole,female,Corporate Counsel,Legal,11/03/2006,,222297
4606,Lee,N,Gary,male,Customer Experience Manager,Customer Service,08/10/2011,,243386
4607,Park,N,Marilyn,other,Transportation Supervisor,Logistics,31/05/2008,10/11/2008,244868
4608,Solis,A,Gregory,female,Sales Manager,Sales,15/03/2009,,236512
4609,Lewis,V,David,female,Contract Specialist,Legal,26/07/2007,,205567
4610,Roach,K,Ronald,other,Brand Manager,Marketing,16/05/2009,,239478
4611,Montgomery,I,Michael,male,Recruitment Specialist,Human Resources,31/10/2011,,192581
4612,Ruiz,NA,Nicole,female,Quality Control Specialist,Production,26/08/2009,,224695
4613,Barnes,N,Daniel,male,Product Developer,Research & Development,15/07/2008,,151921
4614,Mendoza,R,Kenneth,male,Social Media Specialist,Marketing,19/12/2005,20/10/2007,37062
4615,Miller,P,Scott,female,Supply Chain Manager,Procurement,11/08/2008,13/09/2008,171277
4616,Wilson,Z,NA,other,Financial Analyst,Finance,01/06/2010,,240965
4617,Cunningham,R,Bonnie,other,Recruitment Specialist,Human Resources,04/01/2009,,203934
4618,Lara,W,James,other,Manufacturing Technician,Production,24/08/2010,11/12/2010,224751
4619,Chambers,C,Brittany,female,Director of Operations,Operations,04/11/2009,05/06/2011,122672
4620,Smith,A,Travis,other,QA Analyst,Quality Assurance,30/05/2005,01/03/2007,45505
4621,Thomas,T,Cynthia,other,Call Center Supervisor,Customer Service,08/09/2011,,190294
4622,Lopez,P,Dale,female,Plant Supervisor,Production,23/07/2011,01/08/2011,100526
4623,Cameron,V,Timothy,other,Sales Manager,Sales,15/02/2010,18/04/2011,196053
4624,Fox,H,Scott,male,Support Specialist,Customer Service,20/07/2011,26/10/2011,136852
4625,Gonzalez,A,Crystal,female,Warehouse Manager,Logistics,12/09/2005,,162038
4626,Smith,Q,Tammy,other,Contract Specialist,Legal,24/06/2007,,246980
4627,Perez,M,Andrea,other,Innovation Manager,Research & Development,20/09/2005,,122362
4628,Baird,N,Jose,female,QA Manager,Quality Assurance,21/02/2010,,238349
4629,Davis,M,Vanessa,other,Product Developer,Research & Development,24/04/2005,,108081
4630,Krueger,N,David,female,Compliance Auditor,Quality Assurance,02/04/2006,,131124
4631,Brown,U,Stephanie,other,Call Center Supervisor,Customer Service,01/05/2006,,243339
4632,Miller,C,Gregory,female,IT Manager,IT,07/06/2005,,234988
4633,Little,J,Bradley,other,Accountant,Finance,29/06/2009,,136118
4634,Little,G,Amanda,female,Operations Manager,Operations,12/12/2006,,196287
4635,Cole,X,Jessica,female,Call Center Supervisor,Customer Service,26/01/2010,,156439
4636,NA,Q,Pamela,male,Brand Manager,Marketing,02/08/2011,,53686
4637,Ruiz,S,Julie,male,QA Analyst,Quality Assurance,16/07/2009,,108678
4638,Landry,NA,Jennifer,other,Innovation Manager,Research & Development,06/12/2005,,50837
4639,Burnett,Z,Joy,other,Transportation Supervisor,Logistics,18/01/2011,,110089
4640,Carter,K,Jessica,male,Brand Manager,Marketing,16/09/2005,22/08/2008,144639
4641,Greene,K,Kristin,male,Systems Administrator,IT,13/01/2005,,149586
4642,Brady,G,Michael,male,Operations Analyst,Operations,30/10/2005,29/05/2006,149905
4643,Velazquez,D,NA,female,Sales Manager,Sales,16/12/2006,,121235
4644,Shaffer,NA,Ronald,other,Account Executive,Sales,19/10/2007,,103686
4645,Bean,P,April,other,Recruitment Specialist,Human Resources,20/09/2011,,226999
4646,Adkins,Q,Colleen,male,HR Assistant,Human Resources,20/04/2009,,244979
4647,Garrett,J,Stanley,female,Production Manager,Production,12/06/2005,26/12/2011,226359
4648,Ball,M,Donald,male,Manufacturing Technician,Production,15/03/2011,,165557
4649,Ramos,L,NA,female,Manufacturing Technician,Production,04/08/2005,,35546
4650,Keith,NA,Heather,other,Procurement Specialist,Procurement,19/12/2008,,53069
4651,Ballard,C,Corey,male,Buyer,Procurement,15/04/2006,,135240
4652,Johnson,P,Joseph,other,QA Analyst,Quality Assurance,14/09/2009,,123874
4653,Lopez,C,Anthony,female,HR Manager,Human Resources,25/07/2007,,163495
4654,Brown,E,Jennifer,other,Innovation Manager,Research & Development,19/08/2006,,145405
4655,Day,L,Amy,other,Contract Specialist,Legal,16/09/2005,,249330
4656,Brown,D,Peter,male,Quality Inspector,Quality Assurance,30/07/2010,,216489
4657,Pierce,H,NA,male,Recruitment Specialist,Human Resources,19/12/2009,10/05/2011,109428
4658,Lowe,M,Ann,other,Brand Manager,Marketing,12/09/2011,,246325
4659,Rodriguez,NA,Amanda,male,Paralegal,Legal,19/09/2007,,64962
4660,Thomas,W,Jennifer,female,HR Assistant,Human Resources,06/07/2011,,234551
4661,Byrd,NA,Beth,male,Systems Administrator,IT,09/11/2005,24/11/2009,215337
4662,Taylor,W,NA,other,Warehouse Manager,Logistics,08/12/2006,,238363
4663,Hardin,G,David,male,Quality Inspector,Quality Assurance,22/03/2010,10/06/2010,234941
4664,Dudley,P,Melissa,female,IT Manager,IT,14/03/2007,,130167
4665,NA,X,John,male,Customer Experience Manager,Customer Service,29/03/2011,16/07/2011,226105
4666,Mitchell,Z,Brian,male,HR Assistant,Human Resources,23/10/2005,28/08/2011,166244
4667,Sutton,M,Julie,male,Manufacturing Technician,Production,17/11/2008,,137693
4668,Nixon,X,Bridget,female,Director of Operations,Operations,24/12/2011,24/12/2011,53259
4669,Fleming,S,Brittany,male,Manufacturing Technician,Production,15/02/2007,28/11/2009,190266
4670,Washington,G,Robert,female,Research Scientist,Research & Development,07/03/2005,05/09/2008,132110
4671,White,P,NA,female,Warehouse Manager,Logistics,30/03/2011,26/08/2011,167024
4672,Salas,T,Jacob,female,IT Manager,IT,02/08/2005,,195559
4673,Espinoza,I,Timothy,male,Logistics Coordinator,Logistics,23/02/2011,11/04/2011,61676
4674,Robinson,K,David,male,IT Support Specialist,IT,24/07/2010,02/10/2011,235041
4675,Walker,R,Holly,male,Manufacturing Technician,Production,16/06/2007,,247724
4676,Higgins,NA,Timothy,other,Call Center Supervisor,Customer Service,13/10/2009,,82029
4677,Waller,R,James,female,Quality Control Specialist,Production,26/01/2007,,42522
4678,Hernandez,R,Amanda,male,Compliance Auditor,Quality Assurance,19/08/2010,,183731
4679,Garcia,NA,Brandon,other,Contract Specialist,Legal,14/05/2008,27/11/2008,208476
